"","label.final","cluster.final","label","edgeID","parent","node","branch.length","Order","edgeOrder","node.order","node.bootstrap","TEfamily","species","cluster.color","branch.length.ToKeptNode","is_removed","node.info_1","node.info_2","TEfamily.representative","count","perC","consensus.name","is_consensus"
"226","Node36/100:MER11A(13,1)","Node36/100","T_563","955 153",955,153,0.0059112611,153,196,NA,NA,"MER11A","hg19","#81CFE1",0.1104181602,"kept","Node36","100","MER11A","13","13","11A|N36|13","instance"
"227","Node4/99:MER11A(71,1)","Node4/99","T_426","915 880",915,880,0.0681394336,880,1132,NA,NA,"MER11A","hg19","#7C9E64",0.1782912418,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"228","Node4/99:MER11A(71,1)","Node4/99","T_812","915 839",915,839,0.0534628422,839,1075,NA,NA,"MER11A","hg19","#7C9E64",0.1636146504,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"229","Node4/99:MER11A(71,1)","Node4/99","T_471","915 867",915,867,0.0362068697,867,1118,NA,NA,"MER11A","hg19","#7C9E64",0.1463586779,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"230","Node4/99:MER11A(71,1)","Node4/99","T_529","1169 892",1169,892,0.0361470711,892,1149,NA,NA,"MER11A","hg19","#7C9E64",0.1694401207,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"231","Node4/99:MER11A(71,1)","Node4/99","T_763","1151 844",1151,844,0.0140910064,844,1083,NA,NA,"MER11A","hg19","#7C9E64",0.1743710923,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"232","Node4/99:MER11A(71,1)","Node4/99","T_718","1157 854",1157,854,2.5259e-06,854,1099,NA,NA,"MER11A","hg19","#7C9E64",0.160369579,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"233","Node4/99:MER11A(71,1)","Node4/99","T_586","915 900",915,900,0.0672869774,900,1158,NA,NA,"MER11A","hg19","#7C9E64",0.1774387856,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"234","Node4/99:MER11A(71,1)","Node4/99","T_550","1164 873",1164,873,0.0442884106,873,1125,NA,NA,"MER11A","hg19","#7C9E64",0.1632052713,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"235","Node4/99:MER11A(71,1)","Node4/99","T_472","915 877",915,877,0.0430230887,877,1129,NA,NA,"MER11A","hg19","#7C9E64",0.1531748969,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"236","Node4/99:MER11A(71,1)","Node4/99","T_649","915 875",915,875,0.0632169942,875,1127,NA,NA,"MER11A","hg19","#7C9E64",0.1733688024,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"237","Node4/99:MER11A(71,1)","Node4/99","T_46","1171 902",1171,902,0.0711817113,902,1161,NA,NA,"MER11A","hg19","#7C9E64",0.2627062447,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"238","Node4/99:MER11A(71,1)","Node4/99","T_875","1163 865",1163,865,2.5259e-06,865,1116,NA,NA,"MER11A","hg19","#7C9E64",0.1638466425,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"239","Node4/99:MER11A(71,1)","Node4/99","T_963","1148 836",1148,836,0.0057980785,836,1072,NA,NA,"MER11A","hg19","#7C9E64",0.1669052587,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"240","Node4/99:MER11A(71,1)","Node4/99","T_297","915 859",915,859,0.0553570506,859,1106,NA,NA,"MER11A","hg19","#7C9E64",0.1655088588,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"241","Node4/99:MER11A(71,1)","Node4/99","T_288","1150 840",1150,840,0.0364011522,840,1078,NA,NA,"MER11A","hg19","#7C9E64",0.1675185862,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"242","Node4/99:MER11A(71,1)","Node4/99","T_300","915 833",915,833,0.0744455868,833,1067,NA,NA,"MER11A","hg19","#7C9E64",0.184597395,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"243","Node4/99:MER11A(71,1)","Node4/99","T_405","1150 841",1150,841,0.0393660417,841,1079,NA,NA,"MER11A","hg19","#7C9E64",0.1704834757,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"244","Node4/99:MER11A(71,1)","Node4/99","T_313","1151 843",1151,843,0.011175029,843,1082,NA,NA,"MER11A","hg19","#7C9E64",0.1714551149,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"245","Node4/99:MER11A(71,1)","Node4/99","T_200","1170 897",1170,897,0.0592232386,897,1155,NA,NA,"MER11A","hg19","#7C9E64",0.1959913689,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"246","Node4/99:MER11A(71,1)","Node4/99","T_148","1152 847",1152,847,0.0477050799,847,1088,NA,NA,"MER11A","hg19","#7C9E64",0.180005242,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"247","Node4/99:MER11A(71,1)","Node4/99","T_296","915 901",915,901,0.0798557037,901,1159,NA,NA,"MER11A","hg19","#7C9E64",0.1900075119,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"248","Node4/99:MER11A(71,1)","Node4/99","T_947","1168 888",1168,888,0.0380678238,888,1144,NA,NA,"MER11A","hg19","#7C9E64",0.1769418557,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"249","Node4/99:MER11A(71,1)","Node4/99","T_361","1163 864",1163,864,0.0008213705,864,1115,NA,NA,"MER11A","hg19","#7C9E64",0.1646654871,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"250","Node4/99:MER11A(71,1)","Node4/99","T_931","1170 898",1170,898,0.0501723102,898,1156,NA,NA,"MER11A","hg19","#7C9E64",0.1869404405,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"251","Node4/99:MER11A(71,1)","Node4/99","T_386","1165 883",1165,883,0.033230692,883,1136,NA,NA,"MER11A","hg19","#7C9E64",0.1719402142,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"252","Node4/99:MER11A(71,1)","Node4/99","T_260","915 869",915,869,0.0423751726,869,1120,NA,NA,"MER11A","hg19","#7C9E64",0.1525269808,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"253","Node4/99:MER11A(71,1)","Node4/99","T_604","915 871",915,871,0.065670677,871,1122,NA,NA,"MER11A","hg19","#7C9E64",0.1758224852,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"254","Node4/99:MER11A(71,1)","Node4/99","T_565","915 872",915,872,0.056198146,872,1123,NA,NA,"MER11A","hg19","#7C9E64",0.1663499542,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"255","Node4/99:MER11A(71,1)","Node4/99","T_721","1156 852",1156,852,2.695e-06,852,1096,NA,NA,"MER11A","hg19","#7C9E64",0.1587265782,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"256","Node4/99:MER11A(71,1)","Node4/99","T_210","915 881",915,881,0.0666001006,881,1133,NA,NA,"MER11A","hg19","#7C9E64",0.1767519088,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"257","Node4/99:MER11A(71,1)","Node4/99","T_280","1166 884",1166,884,0.0376623801,884,1138,NA,NA,"MER11A","hg19","#7C9E64",0.177278072,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"258","Node4/99:MER11A(71,1)","Node4/99","T_60","915 882",915,882,0.0784426564,882,1134,NA,NA,"MER11A","hg19","#7C9E64",0.1885944646,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"259","Node4/99:MER11A(71,1)","Node4/99","T_545","915 894",915,894,0.0619177842,894,1151,NA,NA,"MER11A","hg19","#7C9E64",0.1720695924,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"260","Node4/99:MER11A(71,1)","Node4/99","T_282","1164 874",1164,874,0.0605382049,874,1126,NA,NA,"MER11A","hg19","#7C9E64",0.1794550656,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"261","Node4/99:MER11A(71,1)","Node4/99","T_447","915 860",915,860,0.0461408402,860,1107,NA,NA,"MER11A","hg19","#7C9E64",0.1562926484,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"262","Node4/99:MER11A(71,1)","Node4/99","T_68","1170 896",1170,896,0.033995573,896,1154,NA,NA,"MER11A","hg19","#7C9E64",0.1707637033,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"263","Node4/99:MER11A(71,1)","Node4/99","T_137","1158 855",1158,855,0.0666138558,855,1101,NA,NA,"MER11A","hg19","#7C9E64",0.1915629515,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"264","Node4/99:MER11A(71,1)","Node4/99","T_882","915 861",915,861,0.0399315461,861,1108,NA,NA,"MER11A","hg19","#7C9E64",0.1500833543,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"265","Node4/99:MER11A(71,1)","Node4/99","T_230","915 886",915,886,0.0844093823,886,1140,NA,NA,"MER11A","hg19","#7C9E64",0.1945611905,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"266","Node4/99:MER11A(71,1)","Node4/99","T_948","1148 835",1148,835,0.005127087,835,1071,NA,NA,"MER11A","hg19","#7C9E64",0.1662342672,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"267","Node4/99:MER11A(71,1)","Node4/99","T_364","1166 885",1166,885,0.0622269037,885,1139,NA,NA,"MER11A","hg19","#7C9E64",0.2018425956,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"268","Node4/99:MER11A(71,1)","Node4/99","T_633","1168 889",1168,889,0.0522667536,889,1145,NA,NA,"MER11A","hg19","#7C9E64",0.1911407855,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"269","Node4/99:MER11A(71,1)","Node4/99","T_554","1169 893",1169,893,0.0460011846,893,1150,NA,NA,"MER11A","hg19","#7C9E64",0.1792942342,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"270","Node4/99:MER11A(71,1)","Node4/99","T_442","915 890",915,890,0.0542489908,890,1146,NA,NA,"MER11A","hg19","#7C9E64",0.164400799,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"271","Node4/99:MER11A(71,1)","Node4/99","T_519","915 848",915,848,0.080726083,848,1089,NA,NA,"MER11A","hg19","#7C9E64",0.1908778912,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"272","Node4/99:MER11A(71,1)","Node4/99","T_712","1155 850",1155,850,2.5259e-06,850,1093,NA,NA,"MER11A","hg19","#7C9E64",0.1587293181,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"273","Node4/99:MER11A(71,1)","Node4/99","T_891","915 858",915,858,0.0519403096,858,1105,NA,NA,"MER11A","hg19","#7C9E64",0.1620921178,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"274","Node4/99:MER11A(71,1)","Node4/99","T_188","915 838",915,838,0.113735453,838,1074,NA,NA,"MER11A","hg19","#7C9E64",0.2238872612,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"275","Node4/99:MER11A(71,1)","Node4/99","T_693","1167 887",1167,887,0.0509267204,887,1142,NA,NA,"MER11A","hg19","#7C9E64",0.1836957675,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"276","Node4/99:MER11A(71,1)","Node4/99","T_385","1170 899",1170,899,0.0559378719,899,1157,NA,NA,"MER11A","hg19","#7C9E64",0.1927060022,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"277","Node4/99:MER11A(71,1)","Node4/99","T_308","1161 863",1161,863,0.0141517929,863,1112,NA,NA,"MER11A","hg19","#7C9E64",0.1696769186,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"278","Node4/99:MER11A(71,1)","Node4/99","T_887","915 878",915,878,0.0543611048,878,1130,NA,NA,"MER11A","hg19","#7C9E64",0.164512913,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"279","Node4/99:MER11A(71,1)","Node4/99","T_877","1162 866",1162,866,0.0004695941,866,1117,NA,NA,"MER11A","hg19","#7C9E64",0.1639615654,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"280","Node4/99:MER11A(71,1)","Node4/99","T_682","1155 849",1155,849,2.6203e-06,849,1092,NA,NA,"MER11A","hg19","#7C9E64",0.1587294125,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"281","Node4/99:MER11A(71,1)","Node4/99","T_603","915 870",915,870,0.2354165807,870,1121,NA,NA,"MER11A","hg19","#7C9E64",0.3455683889,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"282","Node4/99:MER11A(71,1)","Node4/99","T_237","1147 834",1147,834,0.0523781831,834,1069,NA,NA,"MER11A","hg19","#7C9E64",0.1726093936,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"283","Node4/99:MER11A(71,1)","Node4/99","T_856","915 891",915,891,0.0652456312,891,1147,NA,NA,"MER11A","hg19","#7C9E64",0.1753974394,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"284","Node4/99:MER11A(71,1)","Node4/99","T_340","1149 842",1149,842,0.0480734852,842,1080,NA,NA,"MER11A","hg19","#7C9E64",0.1748100076,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"285","Node4/99:MER11A(71,1)","Node4/99","T_147","915 879",915,879,0.0632265425,879,1131,NA,NA,"MER11A","hg19","#7C9E64",0.1733783507,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"286","Node4/99:MER11A(71,1)","Node4/99","T_958","1153 845",1153,845,2.5259e-06,845,1086,NA,NA,"MER11A","hg19","#7C9E64",0.2212423503,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"287","Node4/99:MER11A(71,1)","Node4/99","T_208","915 876",915,876,0.048002876,876,1128,NA,NA,"MER11A","hg19","#7C9E64",0.1581546842,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"288","Node4/99:MER11A(71,1)","Node4/99","T_47","915 837",915,837,0.0519160464,837,1073,NA,NA,"MER11A","hg19","#7C9E64",0.1620678546,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"289","Node4/99:MER11A(71,1)","Node4/99","T_959","1153 846",1153,846,2.5259e-06,846,1087,NA,NA,"MER11A","hg19","#7C9E64",0.2212423503,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"290","Node4/99:MER11A(71,1)","Node4/99","T_843","915 895",915,895,0.0773424997,895,1152,NA,NA,"MER11A","hg19","#7C9E64",0.1874943079,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"291","Node4/99:MER11A(71,1)","Node4/99","T_184","1161 862",1161,862,0.0107178074,862,1111,NA,NA,"MER11A","hg19","#7C9E64",0.1662429331,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"292","Node4/99:MER11A(71,1)","Node4/99","T_709","1157 853",1157,853,0.0008177369,853,1098,NA,NA,"MER11A","hg19","#7C9E64",0.16118479,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"293","Node4/99:MER11A(71,1)","Node4/99","T_295","1159 856",1159,856,0.0386056712,856,1103,NA,NA,"MER11A","hg19","#7C9E64",0.1656112002,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"294","Node4/99:MER11A(71,1)","Node4/99","T_664","1159 857",1159,857,0.0372096702,857,1104,NA,NA,"MER11A","hg19","#7C9E64",0.1642151992,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"295","Node4/99:MER11A(71,1)","Node4/99","T_715","1156 851",1156,851,2.6177e-06,851,1095,NA,NA,"MER11A","hg19","#7C9E64",0.1587265009,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"296","Node4/99:MER11A(71,1)","Node4/99","T_468","1171 903",1171,903,0.0261014434,903,1162,NA,NA,"MER11A","hg19","#7C9E64",0.2176259768,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"297","Node4/99:MER11A(71,1)","Node4/99","T_407","915 868",915,868,0.0420733399,868,1119,NA,NA,"MER11A","hg19","#7C9E64",0.1522251481,"kept","Node4","99","MER11A","71","71","11A|N4|71","instance"
"298","Node53/99:MER11A(22,1)","Node53/99","T_645","964 172",964,172,0.046109104,172,224,NA,NA,"MER11A","hg19","#8240E1",0.1222861274,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"299","Node53/99:MER11A(22,1)","Node53/99","T_568","964 176",964,176,0.0746848636,176,228,NA,NA,"MER11A","hg19","#8240E1",0.150861887,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"300","Node53/99:MER11A(22,1)","Node53/99","T_134","964 181",964,181,0.0463892227,181,234,NA,NA,"MER11A","hg19","#8240E1",0.1225662461,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"301","Node53/99:MER11A(22,1)","Node53/99","T_560","972 205",972,205,0.0546039947,205,266,NA,NA,"MER11A","hg19","#8240E1",0.1439671067,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"302","Node53/99:MER11A(22,1)","Node53/99","T_954","964 198",964,198,0.0986363522,198,257,NA,NA,"MER11A","hg19","#8240E1",0.1748133756,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"303","Node53/99:MER11A(22,1)","Node53/99","T_920","972 204",972,204,0.0361016013,204,265,NA,NA,"MER11A","hg19","#8240E1",0.1254647133,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"304","Node53/99:MER11A(22,1)","Node53/99","T_523","964 199",964,199,0.0372851112,199,258,NA,NA,"MER11A","hg19","#8240E1",0.1134621346,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"305","Node53/99:MER11A(22,1)","Node53/99","T_632","964 182",964,182,0.0465850384,182,235,NA,NA,"MER11A","hg19","#8240E1",0.1227620618,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"306","Node53/99:MER11A(22,1)","Node53/99","T_81","964 200",964,200,0.0603678423,200,259,NA,NA,"MER11A","hg19","#8240E1",0.1365448657,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"307","Node53/99:MER11A(22,1)","Node53/99","T_249","964 175",964,175,0.0570558183,175,227,NA,NA,"MER11A","hg19","#8240E1",0.1332328417,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"308","Node53/99:MER11A(22,1)","Node53/99","T_371","965 177",965,177,0.0443062517,177,230,NA,NA,"MER11A","hg19","#8240E1",0.1306227454,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"309","Node53/99:MER11A(22,1)","Node53/99","T_597","964 179",964,179,0.050716313,179,232,NA,NA,"MER11A","hg19","#8240E1",0.1268933364,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"310","Node53/99:MER11A(22,1)","Node53/99","T_335","973 202",973,202,0.0274853646,202,263,NA,NA,"MER11A","hg19","#8240E1",0.1241160379,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"311","Node53/99:MER11A(22,1)","Node53/99","T_334","973 201",973,201,0.0306335485,201,262,NA,NA,"MER11A","hg19","#8240E1",0.1272642218,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"312","Node53/99:MER11A(22,1)","Node53/99","T_795","964 180",964,180,0.048516121,180,233,NA,NA,"MER11A","hg19","#8240E1",0.1246931444,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"313","Node53/99:MER11A(22,1)","Node53/99","T_457","964 206",964,206,0.0755078076,206,267,NA,NA,"MER11A","hg19","#8240E1",0.151684831,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"314","Node53/99:MER11A(22,1)","Node53/99","T_955","964 174",964,174,0.1076120947,174,226,NA,NA,"MER11A","hg19","#8240E1",0.1837891181,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"315","Node53/99:MER11A(22,1)","Node53/99","T_396","964 173",964,173,0.046907199,173,225,NA,NA,"MER11A","hg19","#8240E1",0.1230842224,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"316","Node53/99:MER11A(22,1)","Node53/99","T_800","965 178",965,178,0.0345966475,178,231,NA,NA,"MER11A","hg19","#8240E1",0.1209131412,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"317","Node53/99:MER11A(22,1)","Node53/99","T_640","972 203",972,203,0.0592694903,203,264,NA,NA,"MER11A","hg19","#8240E1",0.1486326023,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"318","Node53/99:MER11A(22,1)","Node53/99","T_354","964 207",964,207,0.0578273627,207,268,NA,NA,"MER11A","hg19","#8240E1",0.1340043861,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"319","Node53/99:MER11A(22,1)","Node53/99","T_390","964 183",964,183,0.0291687614,183,236,NA,NA,"MER11A","hg19","#8240E1",0.1053457848,"kept","Node53","99","MER11A","22","22","11A|N53|22","instance"
"320","Node55/98:MER11A(14,1)","Node55/98","T_329","969 186",969,186,0.0389838736,186,243,NA,NA,"MER11A","hg19","#7F73D5",0.1460158744,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"321","Node55/98:MER11A(14,1)","Node55/98","T_391","970 188",970,188,0.0289337956,188,246,NA,NA,"MER11A","hg19","#7F73D5",0.1186887987,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"322","Node55/98:MER11A(14,1)","Node55/98","T_373","966 192",966,192,0.0525803122,192,250,NA,NA,"MER11A","hg19","#7F73D5",0.1274254085,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"323","Node55/98:MER11A(14,1)","Node55/98","T_854","966 196",966,196,0.0490348945,196,255,NA,NA,"MER11A","hg19","#7F73D5",0.1238799908,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"324","Node55/98:MER11A(14,1)","Node55/98","T_253","966 191",966,191,0.0568741543,191,249,NA,NA,"MER11A","hg19","#7F73D5",0.1317192506,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"325","Node55/98:MER11A(14,1)","Node55/98","T_328","969 185",969,185,0.0344836931,185,242,NA,NA,"MER11A","hg19","#7F73D5",0.1415156939,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"326","Node55/98:MER11A(14,1)","Node55/98","T_627","970 189",970,189,0.3509274533,189,247,NA,NA,"MER11A","hg19","#7F73D5",0.4406824564,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"327","Node55/98:MER11A(14,1)","Node55/98","T_437","971 194",971,194,0.0536134489,194,253,NA,NA,"MER11A","hg19","#7F73D5",0.1415244938,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"328","Node55/98:MER11A(14,1)","Node55/98","T_569","967 190",967,190,0.0485816958,190,248,NA,NA,"MER11A","hg19","#7F73D5",0.1279429074,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"329","Node55/98:MER11A(14,1)","Node55/98","T_209","968 184",968,184,0.0483347488,184,240,NA,NA,"MER11A","hg19","#7F73D5",0.1298741745,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"330","Node55/98:MER11A(14,1)","Node55/98","T_648","966 193",966,193,0.0518467734,193,251,NA,NA,"MER11A","hg19","#7F73D5",0.1266918697,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"331","Node55/98:MER11A(14,1)","Node55/98","T_438","971 195",971,195,0.027010003,195,254,NA,NA,"MER11A","hg19","#7F73D5",0.1149210479,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"332","Node55/98:MER11A(14,1)","Node55/98","T_749","968 187",968,187,0.0421578351,187,244,NA,NA,"MER11A","hg19","#7F73D5",0.1236972608,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"333","Node55/98:MER11A(14,1)","Node55/98","T_463","966 197",966,197,0.0450062682,197,256,NA,NA,"MER11A","hg19","#7F73D5",0.1198513645,"kept","Node55","98","MER11A","14","14","11A|N55|14","instance"
"334","Node6/100:MER11A(102,1)","Node6/100","T_389","1042 569",1042,569,0.0389000245,569,699,NA,NA,"MER11A","hg19","#DC6F8D",0.1490316115,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"335","Node6/100:MER11A(102,1)","Node6/100","T_949","917 557",917,557,0.0540591403,557,685,NA,NA,"MER11A","hg19","#DC6F8D",0.1456730924,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"336","Node6/100:MER11A(102,1)","Node6/100","T_9","1044 583",1044,583,0.0521761992,583,715,NA,NA,"MER11A","hg19","#DC6F8D",0.1605771992,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"337","Node6/100:MER11A(102,1)","Node6/100","T_206","917 538",917,538,0.0611252649,538,660,NA,NA,"MER11A","hg19","#DC6F8D",0.152739217,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"338","Node6/100:MER11A(102,1)","Node6/100","T_40","917 607",917,607,0.0700841052,607,748,NA,NA,"MER11A","hg19","#DC6F8D",0.1616980573,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"339","Node6/100:MER11A(102,1)","Node6/100","T_212","917 566",917,566,0.0646441918,566,694,NA,NA,"MER11A","hg19","#DC6F8D",0.1562581439,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"340","Node6/100:MER11A(102,1)","Node6/100","T_598","917 574",917,574,0.058184516,574,705,NA,NA,"MER11A","hg19","#DC6F8D",0.1497984681,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"341","Node6/100:MER11A(102,1)","Node6/100","T_754","1040 548",1040,548,0.0527201,548,676,NA,NA,"MER11A","hg19","#DC6F8D",0.1530941145,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"342","Node6/100:MER11A(102,1)","Node6/100","T_524","917 575",917,575,0.0797288068,575,706,NA,NA,"MER11A","hg19","#DC6F8D",0.1713427589,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"343","Node6/100:MER11A(102,1)","Node6/100","T_243","1028 511",1028,511,0.0303889384,511,627,NA,NA,"MER11A","hg19","#DC6F8D",0.1463901038,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"344","Node6/100:MER11A(102,1)","Node6/100","T_484","917 532",917,532,0.0669024926,532,652,NA,NA,"MER11A","hg19","#DC6F8D",0.1585164447,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"345","Node6/100:MER11A(102,1)","Node6/100","T_50","1029 516",1029,516,0.0541504997,516,633,NA,NA,"MER11A","hg19","#DC6F8D",0.1644398255,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"346","Node6/100:MER11A(102,1)","Node6/100","T_37","917 603",917,603,0.0625194095,603,744,NA,NA,"MER11A","hg19","#DC6F8D",0.1541333616,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"347","Node6/100:MER11A(102,1)","Node6/100","T_45","1027 509",1027,509,0.0509994373,509,624,NA,NA,"MER11A","hg19","#DC6F8D",0.1652459234,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"348","Node6/100:MER11A(102,1)","Node6/100","T_460","917 609",917,609,0.0688788142,609,750,NA,NA,"MER11A","hg19","#DC6F8D",0.1604927663,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"349","Node6/100:MER11A(102,1)","Node6/100","T_107","917 553",917,553,0.0678507361,553,681,NA,NA,"MER11A","hg19","#DC6F8D",0.1594646882,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"350","Node6/100:MER11A(102,1)","Node6/100","T_636","1053 598",1053,598,0.0458258626,598,739,NA,NA,"MER11A","hg19","#DC6F8D",0.1632417274,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
"351","Node6/100:MER11A(102,1)","Node6/100","T_369","917 600",917,600,0.0689027567,600,741,NA,NA,"MER11A","hg19","#DC6F8D",0.1605167088,"kept","Node6","100","MER11A","102","102","11A|N6|102","instance"
