"","TE_family","mean.div","mean.age","mean.Len","count","sd.Len","sum.Len","count.200"
"903","THE1-int:ERVL-MaLR:LTR",17.6840735068913,80.3821523040512,262.695252679939,653,274.605451364583,171540,329
"904","THE1A-int:ERVL-MaLR:LTR",9.77677595628415,44.4398907103825,1192.3531420765,1464,518.878973574509,1745605,1374
"905","THE1A:ERVL-MaLR:LTR",10.3043940467753,46.8381547580697,321.595322466336,4233,80.0745425801473,1361313,3806
"906","THE1B-int:ERVL-MaLR:LTR",10.5531678486998,47.9689447668171,1177.59432624113,4230,527.251338058043,4981224,3933
"907","THE1B:ERVL-MaLR:LTR",12.7543618775911,57.9743721708684,328.978781259751,22433,76.7376684101496,7379981,20310
"908","THE1C-int:ERVL-MaLR:LTR",12.28899889989,55.8590859085909,1098.0302530253,1818,565.929768311914,1996219,1611
"909","THE1C:ERVL-MaLR:LTR",12.1819829856188,55.3726499346309,330.002937006279,9874,89.4261836883457,3258449,8716
"910","THE1D-int:ERVL-MaLR:LTR",13.5171991480298,61.4418143092265,1061.095314164,1878,569.771539116135,1992737,1681
"911","THE1D:ERVL-MaLR:LTR",13.188261351052,59.946642504782,320.419395665243,12642,96.7997738417822,4050742,10754
"912","Tigger1:TcMar-Tigger:DNA",14.031571558345,63.7798707197501,765.695102816086,12109,714.715345528388,9271802,8897
"913","Tigger10:TcMar-Tigger:DNA",28.55234375,129.783380681818,231.28515625,1024,182.651254249084,236836,446
"914","Tigger11a:TcMar-Tigger:DNA",27.4641203703704,124.836910774411,227.025462962963,432,148.639278392327,98075,199
"915","Tigger12:TcMar-Tigger:DNA",28.3408207343413,128.821912428824,220.63282937365,463,181.59159007665,102153,172
"916","Tigger12A:TcMar-Tigger:DNA",28.3811403508772,129.005183413078,167.747076023392,684,99.8617876796865,114739,200
"917","Tigger12c:TcMar-Tigger:DNA",29.5159936658749,134.163607572159,168.029295328583,1263,98.3033723929628,212221,317
"918","Tigger13a:TcMar-Tigger:DNA",26.713855035279,121.426613796723,278.737331622835,3118,182.303048872035,869103,1766
"919","Tigger14a:TcMar-Tigger:DNA",26.3431765612953,119.741711642251,141.286044718581,1297,60.100076501881,183248,228
"920","Tigger15a:TcMar-Tigger:DNA",28.1296325563019,127.861966165008,185.391939944686,5062,113.746281852549,938454,1720
"921","Tigger16a:TcMar-Tigger:DNA",27.3213578500707,124.187990227594,148.086280056577,707,90.0062300087706,104697,112
"922","Tigger16b:TcMar-Tigger:DNA",28.052901998097,127.513190900441,135.634633682207,1051,60.1282573562466,142552,172
"923","Tigger1a_Art:TcMar-Tigger:DNA",16.0993421052632,73.1788277511962,164.569078947368,304,57.1061933993276,50029,92
"924","Tigger1a_Mars:TcMar-Tigger:DNA",16.5045454545455,75.0206611570248,361.772727272727,44,228.465646864119,15918,28
"925","Tigger2:TcMar-Tigger:DNA",14.7500366300366,67.045621045621,595.411355311355,2730,645.612916351854,1625473,2039
"926","Tigger2a_Car:TcMar-Tigger:DNA",21.45,97.5,80.5,2,12.0208152801713,161,NA
"927","Tigger2a:TcMar-Tigger:DNA",15.8862410071942,72.2101863963375,305.433752997602,3336,138.576408877107,1018927,2457
"928","Tigger2b_Pri:TcMar-Tigger:DNA",16.4700779727096,74.8639907850434,278.914717348928,2052,323.854606243522,572333,754
"929","Tigger2b:TcMar-Tigger:DNA",16.5272727272727,75.1239669421488,157.709090909091,110,59.575616195198,17348,25
"930","Tigger3:TcMar-Tigger:DNA",14.7482304526749,67.0374111485223,394.395884773663,1215,430.036122174804,479191,770
"931","Tigger3a:TcMar-Tigger:DNA",17.0979921185964,77.7181459936198,287.170388440608,5329,90.4359221901915,1530331,4456
"932","Tigger3b:TcMar-Tigger:DNA",14.710056722367,66.8638941925773,488.887934999233,6523,366.412004427704,3189016,4791
"933","Tigger3c:TcMar-Tigger:DNA",16.9694807935838,77.134003607199,224.325875897003,2369,158.638253955854,531428,1133
"934","Tigger3d:TcMar-Tigger:DNA",19.5675,88.9431818181818,128.565,600,94.2708549791371,77139,134
"935","Tigger4:TcMar-Tigger:DNA",14.6683161512027,66.6741643236489,530.369759450172,1455,595.289743162598,771688,1013
"936","Tigger4a:TcMar-Tigger:DNA",16.7369521627041,76.0770552850186,185.020910913778,3491,61.8893260131037,645908,2097
"937","Tigger4b:TcMar-Tigger:DNA",14.9327251090837,67.8760232231077,242.609678698929,2521,116.257694614504,611619,1578
"938","Tigger5:TcMar-Tigger:DNA",18.9828267477204,86.2855761260017,125.441489361702,2632,161.056157581306,330162,444
"939","Tigger6a:TcMar-Tigger:DNA",20.1576774193548,91.6258064516129,493.122580645161,775,336.649315223364,382170,568
"940","Tigger6b:TcMar-Tigger:DNA",19.8752542372881,90.3420647149461,273.250847457627,295,245.822051653653,80609,157
"941","Tigger7:TcMar-Tigger:DNA",18.0969521976259,82.2588736255724,239.604748155277,3117,223.512401583577,746848,1405
"942","Tigger8:TcMar-Tigger:DNA",28.2186567164179,128.266621438263,229.431769722814,938,141.295968930205,215207,436
"943","Tigger9a:TcMar-Tigger:DNA",25.7533592989289,117.060724086041,192.049659201558,1027,150.225076318676,197235,250
"944","Tigger9b:TcMar-Tigger:DNA",21.5600785340314,98.0003569728701,299.413612565445,764,187.871422591391,228752,462
"945","UCON1:UCON1:Unknown",27.348275862069,124.310344827586,115.448275862069,29,35.7626962539145,3348,NA
"946","UCON10:UCON10:Unknown",27.76875,126.221590909091,188.3125,64,81.1602129046626,12052,28
"947","UCON11:UCON11:Unknown",24.5311111111111,111.50505050505,200.533333333333,45,83.4196946442832,9024,21
"948","UCON12:UCON12:Unknown",24.3355555555556,110.616161616162,129.733333333333,45,48.7071023381788,5838,5
"949","UCON12A:UCON12A:Unknown",22.2,100.909090909091,149.076923076923,26,81.0673414276911,3876,6
"950","UCON13:Penelope:LINE?",27.7392156862745,126.08734402852,204.862745098039,51,84.3186858549973,10448,27
"951","UCON14:DNA:DNA?",26.7051020408163,121.386827458256,109.663265306122,98,39.3862564018411,10747,3
"952","UCON15:UCON15:Unknown",27.6590909090909,125.723140495868,156.795454545455,44,67.1809702933504,6899,12
"953","UCON16:UCON16:Unknown",25.5054054054054,115.933660933661,138.621621621622,37,49.5088944597901,5129,4
"954","UCON17:UCON17:Unknown",26.0575757575758,118.443526170799,186.212121212121,33,94.5101706086961,6145,15
"955","UCON18:UCON18:Unknown",25.1277777777778,114.217171717172,171.388888888889,18,57.7266773774981,3085,6
"956","UCON19:UCON19:Unknown",25.7178571428571,116.899350649351,174.571428571429,28,49.0618872758558,4888,9
"957","UCON2:UCON2:Unknown",27.5176470588235,125.080213903743,134.260504201681,119,53.0157415358032,15977,19
"958","UCON20:UCON20:Unknown",26.6181818181818,120.99173553719,215.772727272727,44,106.076511140048,9494,16
"959","UCON21:DNA:DNA?",28.0928571428571,127.694805194805,133.357142857143,28,46.6604871192003,3734,4
"960","UCON22:UCON22:Unknown",25.42,115.545454545455,125.828571428571,35,54.5847887205205,4404,5
"961","UCON23:DNA:DNA?",21.8225806451613,99.1935483870968,122.161290322581,31,33.1854353335853,3787,NA
"962","UCON24:UCON24:Unknown",24.9363636363636,113.347107438017,152.045454545455,22,65.7618193415973,3345,4
"963","UCON25:UCON25:Unknown",22.1348837209302,100.61310782241,86.4418604651163,43,22.4513254732071,3717,NA
"964","UCON26:UCON26:Unknown",30.2218446601942,137.372021182701,144.092233009709,206,53.1608350047662,29683,33
"965","UCON27:UCON27:Unknown",26.3640776699029,119.836716681377,215.970873786408,103,142.398602129532,22245,40
"966","UCON28a:UCON28a:Unknown",27.7759689922481,126.254404510218,189.720930232558,129,111.984442051688,24474,49
"967","UCON28b:UCON28b:Unknown",29.4571428571429,133.896103896104,187.636363636364,77,95.3871486835166,14448,34
"968","UCON28c:UCON28c:Unknown",28.2907692307692,128.594405594406,198.430769230769,65,89.1000086333416,12898,30
"969","UCON29:PiggyBac:DNA",27.4107883817427,124.594492644285,183.709543568465,241,88.6020519902002,44274,84
"970","UCON31:UCON31:Unknown",28.2627272727273,128.46694214876,161.5,110,60.7213140639378,17765,28
"971","UCON4:UCON4:Unknown",24.4414634146341,111.09756097561,138.626016260163,123,58.6885916768849,17051,18
"972","UCON5:UCON5:Unknown",25.9960784313725,118.163992869875,136.676470588235,102,55.423332428851,13941,14
"973","UCON6:UCON6:Unknown",25.9494117647059,117.951871657754,155.4,85,57.579386192332,13209,19
"974","UCON7:DNA:DNA?",23.3692913385827,106.224051539012,141.905511811024,127,72.1155854707672,18022,28
"975","UCON8:UCON8:Unknown",28.0050505050505,127.295684113866,154.40404040404,99,73.4243910972257,15286,22
"976","UCON9:UCON9:Unknown",27.6938775510204,125.881261595547,178.326530612245,49,52.0077669500359,8738,15
"977","X1_LINE:CR1:LINE",26.4541176470588,120.245989304813,255,85,137.385103510776,21675,53
"978","X2_LINE:CR1:LINE",28.4092307692308,129.132867132867,164.969230769231,65,69.1608110743471,10723,18
"979","X3_LINE:RTE-BovB:LINE",27.5125190839695,125.056904927134,113.749618320611,655,48.4403687356794,74506,28
"980","X5A_LINE:CR1:LINE",24.8,112.727272727273,113.729927007299,137,63.1613833587323,15581,19
"981","X5B_LINE:CR1:LINE",25.6272727272727,116.487603305785,80.2020202020202,99,35.5478923276523,7940,1
"982","X6A_LINE:CR1:LINE",25.6868613138686,116.758460517585,109.821167883212,274,51.983169903439,30091,18
"983","X6B_LINE:CR1:LINE",24.5243619489559,111.474372495254,110.15313225058,431,60.6750761686639,47476,43
"984","X7A_LINE:CR1:LINE",28.2398058252427,128.362753751103,127.223300970874,927,55.9008762560808,117936,114
"985","X7B_LINE:CR1:LINE",27.2665961945032,123.939073611378,122.274841437632,946,52.3538685949103,115672,86
"986","X7C_LINE:CR1:LINE",28.2173633440514,128.260742472961,121.533762057878,622,55.1078987151567,75594,69
"987","X7D_LINE:CR1:LINE",22.3571428571429,101.623376623377,77.4464285714286,56,40.5081000397596,4337,1
"988","X8_LINE:CR1:LINE",24.2727574750831,110.330715795832,133.996677740864,301,73.9324691115196,40333,65
"989","X9_LINE:L1:LINE",22.3904761904762,101.774891774892,80.7619047619048,84,36.6400988606873,6784,NA
"990","Zaphod:hAT-Tip100:DNA",23.5037753657386,106.835342571539,319.125530910807,2119,294.108859203095,676227,1160
"991","Zaphod2:hAT-Tip100:DNA",22.9783673469388,104.447124304267,199.108843537415,735,282.383870400356,146345,187
"992","Zaphod3:hAT-Tip100:DNA",22.3988709677419,101.813049853372,198.845161290322,1240,182.671287426831,246568,301
