"","mark","family.group","functional.group","family.cluster","no.subfamilies.FG","subfamily.count_200bp.FG","intersect.count_200bp.FG","uniqueID.FG","pvalue","mean.value","sd.value","log2FC","perC"
"25862","ZNF44","G15","PG1","LTR61",3,72,0,"ZNF44 G15 PG1 LTR61",2,0.04,0.196946385566932,-0.0565835283663676,0
"25863","ZNF44","G15","PG2","LTR61",2,49,0,"ZNF44 G15 PG2 LTR61",2,0.04,0.196946385566932,-0.0565835283663676,0
"25864","ZNF44","G16","PG1","LTR66",3,178,0,"ZNF44 G16 PG1 LTR66",2,0.14,0.402517331328978,-0.189033824390017,0
"25865","ZNF44","G17","PG1","LTR4",3,40,1,"ZNF44 G17 PG1 LTR4",0.06,0.03,0.171446607997765,0.957355662591506,0.025
"25866","ZNF44","G17","PG2","LTR4",1,108,0,"ZNF44 G17 PG2 LTR4",2,0.08,0.272659924344291,-0.111031312388744,0
"25867","ZNF44","G17","PG3","LTR4",4,77,1,"ZNF44 G17 PG3 LTR4",0.1,0.05,0.21904291355759,0.929610672108602,0.012987012987013
"25868","ZNF44","G18","PG1","LTR25",27,780,1,"ZNF44 G18 PG1 LTR25",0.3,0.17,0.427702341505507,0.77349147019132,0.00128205128205128
"25869","ZNF44","G18","PG2","LTR25",4,415,0,"ZNF44 G18 PG2 LTR25",2,0.08,0.272659924344291,-0.111031312388744,0
"25870","ZNF44","G18","PG3","LTR25",7,212,0,"ZNF44 G18 PG3 LTR25",2,0.02,0.14070529413629,-0.028569152196771,0
"25871","ZNF44","G18","PG4","LTR25",4,109,0,"ZNF44 G18 PG4 LTR25",2,0.01,0.1,-0.0143552929770701,0
"25872","ZNF44","G18","PG5","LTR25",4,197,0,"ZNF44 G18 PG5 LTR25",2,0.05,0.21904291355759,-0.070389327891398,0
"25873","ZNF44","G18","PG6","LTR25",5,112,0,"ZNF44 G18 PG6 LTR25",2,0.02,0.14070529413629,-0.028569152196771,0
"25874","ZNF44","G18","PG7","LTR25",8,178,0,"ZNF44 G18 PG7 LTR25",2,0.04,0.196946385566932,-0.0565835283663676,0
"25875","ZNF44","G19","PG1","MER11D",2,72,0,"ZNF44 G19 PG1 MER11D",2,0.04,0.196946385566932,-0.0565835283663676,0
"25876","ZNF44","G19","PG2","MER11D",1,158,0,"ZNF44 G19 PG2 MER11D",2,0.09,0.287623491264661,-0.124328135002202,0
"25877","ZNF44","G2","PG1","LTR5",3,91,0,"ZNF44 G2 PG1 LTR5",2,0.06,0.238683256575942,-0.0840642647884746,0
"25878","ZNF44","G2","PG2","LTR5",4,102,0,"ZNF44 G2 PG2 LTR5",2,0.13,0.337997668989631,-0.176322772640463,0
"25879","ZNF44","G2","PG3","LTR5",1,68,0,"ZNF44 G2 PG3 LTR5",2,0.02,0.14070529413629,-0.028569152196771,0
"25880","ZNF44","G2","PG4","LTR5",7,282,1,"ZNF44 G2 PG4 LTR5",0.54,0.27,0.446196043338474,0.655171503002559,0.00354609929078014
"25881","ZNF44","G2","PG5","LTR5",13,360,0,"ZNF44 G2 PG5 LTR5",2,0.37,0.61389631605727,-0.454175893185802,0
"25882","ZNF44","G2","PG6","LTR5",1,258,0,"ZNF44 G2 PG6 LTR5",2,0.26,0.484507455822379,-0.333423733725192,0
"25883","ZNF44","G3","PG1","LTR6",6,71,0,"ZNF44 G3 PG1 LTR6",2,0.04,0.196946385566932,-0.0565835283663676,0
"25884","ZNF44","G3","PG2","LTR6",2,26,0,"ZNF44 G3 PG2 LTR6",2,0.01,0.1,-0.0143552929770701,0
"25885","ZNF44","G3","PG3","LTR6",1,54,0,"ZNF44 G3 PG3 LTR6",2,0.08,0.307482445914322,-0.111031312388744,0
"25886","ZNF44","G3","PG4","LTR6",3,138,0,"ZNF44 G3 PG4 LTR6",2,0.06,0.277797979063414,-0.0840642647884746,0
"25887","ZNF44","G4","PG1","LTR2",13,758,0,"ZNF44 G4 PG1 LTR2",2,0.34,0.606696635956397,-0.422233000683048,0
"25888","ZNF44","G4","PG2","LTR2",2,51,0,"ZNF44 G4 PG2 LTR2",2,0.01,0.1,-0.0143552929770701,0
"25889","ZNF44","G4","PG3","LTR2",4,138,0,"ZNF44 G4 PG3 LTR2",2,0.13,0.366666666666667,-0.176322772640463,0
"25890","ZNF44","G4","PG4","LTR2",5,272,0,"ZNF44 G4 PG4 LTR2",2,0.22,0.462317395019238,-0.286881147788162,0
"25891","ZNF44","G5","PG1","MER11A",10,682,1,"ZNF44 G5 PG1 MER11A",0.7,0.46,0.702376916856849,0.454031630894707,0.00146627565982405
"25892","ZNF44","G5","PG2","MER11A",8,165,1,"ZNF44 G5 PG2 MER11A",0.24,0.12,0.326598632371091,0.83650126771712,0.00606060606060606
"25893","ZNF44","G5","PG3","MER11A",13,247,0,"ZNF44 G5 PG3 MER11A",2,0.07,0.256432399976243,-0.0976107966264223,0
"25894","ZNF44","G5","PG4","MER11A",32,986,0,"ZNF44 G5 PG4 MER11A",2,0.56,0.795441558335541,-0.641546029087524,0
"25895","ZNF44","G6","PG1","LTR7",2,60,0,"ZNF44 G6 PG1 LTR7",2,0,0,0,0
"25896","ZNF44","G6","PG10","LTR7",2,143,0,"ZNF44 G6 PG10 LTR7",2,0.05,0.21904291355759,-0.070389327891398,0
"25897","ZNF44","G6","PG11","LTR7",1,84,0,"ZNF44 G6 PG11 LTR7",2,0.07,0.256432399976243,-0.0976107966264223,0
"25898","ZNF44","G6","PG12","LTR7",4,620,0,"ZNF44 G6 PG12 LTR7",2,0.18,0.386122919665369,-0.238786859587116,0
"25899","ZNF44","G6","PG2","LTR7",3,501,0,"ZNF44 G6 PG2 LTR7",2,0.24,0.452155332208352,-0.31034012061215,0
"25900","ZNF44","G6","PG3","LTR7",3,133,0,"ZNF44 G6 PG3 LTR7",2,0.06,0.238683256575942,-0.0840642647884746,0
"25901","ZNF44","G6","PG4","LTR7",1,28,0,"ZNF44 G6 PG4 LTR7",2,0,0,0,0
"25902","ZNF44","G6","PG5","LTR7",2,24,0,"ZNF44 G6 PG5 LTR7",2,0.06,0.238683256575942,-0.0840642647884746,0
"25903","ZNF44","G6","PG6","LTR7",2,35,0,"ZNF44 G6 PG6 LTR7",2,0.03,0.171446607997765,-0.0426443374084937,0
"25904","ZNF44","G6","PG7","LTR7",1,47,0,"ZNF44 G6 PG7 LTR7",2,0.03,0.171446607997765,-0.0426443374084937,0
"25905","ZNF44","G6","PG8","LTR7",5,134,0,"ZNF44 G6 PG8 LTR7",2,0.01,0.1,-0.0143552929770701,0
"25906","ZNF44","G6","PG9","LTR7",10,1565,0,"ZNF44 G6 PG9 LTR7",2,0.39,0.54855181241984,-0.475084882948783,0
"25907","ZNF44","G8","PG1","LTR13",3,152,0,"ZNF44 G8 PG1 LTR13",2,0.12,0.356186309210064,-0.16349873228288,0
"25908","ZNF44","G8","PG2","LTR13",5,106,0,"ZNF44 G8 PG2 LTR13",2,0.09,0.287623491264661,-0.124328135002202,0
"25909","ZNF44","G8","PG3","LTR13",9,360,14,"ZNF44 G8 PG3 LTR13",0,0.32,0.548275533473873,3.50635266602479,0.0388888888888889
"25910","ZNF44","G9","PG1","LTR23",2,332,0,"ZNF44 G9 PG1 LTR23",2,0.09,0.287623491264661,-0.124328135002202,0
"25911","ZNF44","G9","PG2","LTR23",1,353,0,"ZNF44 G9 PG2 LTR23",2,0.12,0.356186309210064,-0.16349873228288,0
"25912","ZNF44","G9","PG3","LTR23",3,80,0,"ZNF44 G9 PG3 LTR23",2,0.03,0.171446607997765,-0.0426443374084937,0
"25913","ZNF44","G9","PG4","LTR23",1,31,0,"ZNF44 G9 PG4 LTR23",2,0,0,0,0
"25914","ZNF44","G9","PG5","LTR23",1,58,0,"ZNF44 G9 PG5 LTR23",2,0.04,0.196946385566932,-0.0565835283663676,0
"25915","ZNF44","G9","PG6","LTR23",2,199,0,"ZNF44 G9 PG6 LTR23",2,0.04,0.196946385566932,-0.0565835283663676,0
"25916","ZNF44",NA,NA,NA,72,1848,4,"ZNF44 NA NA NA",0,0.54,0.757721198160256,1.69899774396719,0.00216450216450216
"25917","ZNF440","G1","PG1","MER9a",1,28,0,"ZNF440 G1 PG1 MER9a",2,0.01,0.1,-0.0143552929770701,0
"25918","ZNF440","G1","PG2","MER9a",7,516,0,"ZNF440 G1 PG2 MER9a",2,0.18,0.411452219939241,-0.238786859587116,0
"25919","ZNF440","G1","PG3","MER9a",6,601,0,"ZNF440 G1 PG3 MER9a",2,0.27,0.509604719068584,-0.344828496997441,0
