"","Frame","Family","Type","Motif","Species","thredhold","is_top"
"374","MER11_combined_F1","All","motif","NR2C2","hg19_panTro4","logP_5","yes"
"375","MER11_combined_F1","All","motif","NHLH1","hg19_panTro4","logP_5",NA
"376","MER11_combined_F1","All","motif","POU5F1::SOX2","hg19_panTro4","logP_5","yes"
"377","MER11_combined_F1","All","motif","ZFP335","hg19_panTro4","logP_5","yes"
"378","MER11_combined_F1","All","motif","ZIC2","hg19_panTro4","logP_5","yes"
"379","MER11_combined_F1","All","motif","THRB","hg19_panTro4","logP_5","yes"
"380","MER11_combined_F1","All","motif","NR5A1","hg19_panTro4","logP_5",NA
"381","MER11_combined_F1","All","motif","KLF3","hg19_panTro4","logP_5",NA
"382","MER11_combined_F1","All","motif","PLAGL2","hg19_panTro4","logP_5","yes"
"383","MER11_combined_F1","All","motif","ZIC5","hg19_panTro4","logP_5","yes"
"384","MER11_combined_F1","All","motif","SNAI2","hg19_panTro4","logP_5",NA
"385","MER11_combined_F1","All","motif","GLIS2","hg19_panTro4","logP_5",NA
"386","MER11_combined_F1","All","motif","EGR1","hg19_panTro4","logP_5",NA
"387","MER11_combined_F1","All","motif","NR1H3::RXRA","hg19_panTro4","logP_5","yes"
"388","MER11_combined_F1","All","motif","STAT4","hg19_panTro4","logP_5","yes"
"389","MER11_combined_F1","All","motif","PRDM1","hg19_panTro4","logP_5","yes"
"390","MER11_combined_F1","All","motif","RBPJL","hg19_panTro4","logP_5",NA
"391","MER11_combined_F1","All","motif","RBPJ","hg19_panTro4","logP_5","yes"
"392","MER11_combined_F1","All","motif","NR2F6","hg19_panTro4","logP_5",NA
"393","MER11_combined_F1","All","motif","ZNF281","hg19_panTro4","logP_5",NA
"394","MER11_combined_F1","All","motif","SOX11","hg19_panTro4","logP_5","yes"
"395","MER11_combined_F1","All","motif","KLF4","hg19_panTro4","logP_5",NA
"396","MER11_combined_F1","All","motif","ZNF740","hg19_panTro4","logP_5",NA
"397","MER11_combined_F1","All","motif","ZFP42","hg19_panTro4","logP_5","yes"
"398","MER11_combined_F1","All","motif","YY1","hg19_panTro4","logP_5",NA
"399","MER11_combined_F1","All","motif","KLF9","hg19_panTro4","logP_5",NA
"400","MER11_combined_F1","All","motif","PTF1A","hg19_panTro4","logP_5",NA
"401","MER11_combined_F1","All","motif","TCF4","hg19_panTro4","logP_5",NA
"402","MER11_combined_F1","All","motif","ZEB1","hg19_panTro4","logP_5",NA
"403","MER11_combined_F1","All","motif","RFX6","hg19_panTro4","logP_5","yes"
"404","MER11_combined_F1","All","motif","PLAGL1","hg19_panTro4","logP_5",NA
"405","MER11_combined_F1","All","motif","VEZF1","hg19_panTro4","logP_5",NA
"406","MER11_combined_F1","All","motif","SP4","hg19_panTro4","logP_10","yes"
"407","MER11_combined_F1","All","motif","KLF14","hg19_panTro4","logP_10",NA
"408","MER11_combined_F1","All","motif","SP3","hg19_panTro4","logP_10",NA
"409","MER11_combined_F1","All","motif","KLF1","hg19_panTro4","logP_10",NA
"410","MER11_combined_F1","All","motif","KLF16","hg19_panTro4","logP_10",NA
"411","MER11_combined_F1","All","motif","KLF5","hg19_panTro4","logP_10",NA
"412","MER11_combined_F1","All","motif","SOX9","hg19_panTro4","logP_10","yes"
"413","MER11_combined_F1","All","motif","SOX14","hg19_panTro4","logP_10",NA
"414","MER11_combined_F1","All","motif","KLF7","hg19_panTro4","logP_10",NA
"415","MER11_combined_F1","All","motif","SOX12","hg19_panTro4","logP_10",NA
"416","MER11_combined_F1","All","motif","KLF2","hg19_panTro4","logP_10",NA
"417","MER11_combined_F1","All","motif","KLF10","hg19_panTro4","logP_10",NA
"418","MER11_combined_F1","All","motif","KLF6","hg19_panTro4","logP_10",NA
"419","MER11_combined_F1","All","motif","RXRG","hg19_panTro4","logP_10","yes"
"420","MER11_combined_F1","All","motif","KLF11","hg19_panTro4","logP_10",NA
"421","MER11_combined_F1","All","motif","PPARD","hg19_panTro4","logP_10","yes"
"422","MER11_combined_F1","All","motif","MSGN1","hg19_panTro4","logP_10","yes"
"423","MER11_combined_F1","All","motif","MYF6","hg19_panTro4","logP_10","yes"
"424","MER11_combined_F1","All","motif","NR2F1","hg19_panTro4","logP_10","yes"
"425","MER11_combined_F1","All","motif","RXRA","hg19_panTro4","logP_10",NA
"426","MER11_combined_F1","All","motif","ZNF354A","hg19_panTro4","logP_10","yes"
"427","MER11_combined_F1","All","motif","RXRB","hg19_panTro4","logP_10",NA
"428","MER11_combined_F1","All","motif","NR2C2","hg19_panTro4","logP_10","yes"
"429","MER11_combined_F1","All","motif","NHLH1","hg19_panTro4","logP_10",NA
"430","MER11_combined_F1","All","motif","POU5F1::SOX2","hg19_panTro4","logP_10","yes"
"431","MER11_combined_F1","All","motif","ZFP335","hg19_panTro4","logP_10","yes"
"432","MER11_combined_F1","All","motif","ZIC2","hg19_panTro4","logP_10","yes"
"433","MER11_combined_F1","All","motif","THRB","hg19_panTro4","logP_10","yes"
"434","MER11_combined_F1","All","motif","NR5A1","hg19_panTro4","logP_10",NA
"435","MER11_combined_F1","All","motif","KLF3","hg19_panTro4","logP_10",NA
"436","MER11_combined_F1","All","motif","PLAGL2","hg19_panTro4","logP_10","yes"
"437","MER11_combined_F1","MER11_FG4","motif","KLF14","hg19_panTro4","logP_5","yes"
"438","MER11_combined_F1","MER11_FG4","motif","KLF1","hg19_panTro4","logP_5",NA
"439","MER11_combined_F1","MER11_FG4","motif","SP3","hg19_panTro4","logP_5",NA
"440","MER11_combined_F1","MER11_FG4","motif","KLF16","hg19_panTro4","logP_5",NA
"441","MER11_combined_F1","MER11_FG4","motif","KLF5","hg19_panTro4","logP_5",NA
"442","MER11_combined_F1","MER11_FG4","motif","ZIC2","hg19_panTro4","logP_5","yes"
"443","MER11_combined_F1","MER11_FG4","motif","SOX9","hg19_panTro4","logP_5","yes"
"444","MER11_combined_F1","MER11_FG4","motif","KLF7","hg19_panTro4","logP_5",NA
"445","MER11_combined_F1","MER11_FG4","motif","SOX14","hg19_panTro4","logP_5",NA
"446","MER11_combined_F1","MER11_FG4","motif","SOX12","hg19_panTro4","logP_5",NA
"447","MER11_combined_F1","MER11_FG4","motif","KLF10","hg19_panTro4","logP_5",NA
"448","MER11_combined_F1","MER11_FG4","motif","KLF2","hg19_panTro4","logP_5",NA
"449","MER11_combined_F1","MER11_FG4","motif","ZIC5","hg19_panTro4","logP_5","yes"
"450","MER11_combined_F1","MER11_FG4","motif","KLF6","hg19_panTro4","logP_5",NA
"451","MER11_combined_F1","MER11_FG4","motif","ZNF281","hg19_panTro4","logP_5",NA
"452","MER11_combined_F1","MER11_FG4","motif","KLF11","hg19_panTro4","logP_5",NA
"453","MER11_combined_F1","MER11_FG4","motif","MYF6","hg19_panTro4","logP_5","yes"
"454","MER11_combined_F1","MER11_FG4","motif","RXRG","hg19_panTro4","logP_5","yes"
"455","MER11_combined_F1","MER11_FG4","motif","NR2F1","hg19_panTro4","logP_5","yes"
"456","MER11_combined_F1","MER11_FG4","motif","PPARD","hg19_panTro4","logP_5","yes"
"457","MER11_combined_F1","MER11_FG4","motif","GLIS2","hg19_panTro4","logP_5",NA
"458","MER11_combined_F1","MER11_FG4","motif","NHLH1","hg19_panTro4","logP_5",NA
"459","MER11_combined_F1","MER11_FG4","motif","ZFP42","hg19_panTro4","logP_5","yes"
"460","MER11_combined_F1","MER11_FG4","motif","RXRA","hg19_panTro4","logP_5",NA
"461","MER11_combined_F1","MER11_FG4","motif","WT1","hg19_panTro4","logP_5",NA
"462","MER11_combined_F1","MER11_FG4","motif","FOXQ1","hg19_panTro4","logP_5","yes"
"463","MER11_combined_F1","MER11_FG4","motif","RXRB","hg19_panTro4","logP_5",NA
"464","MER11_combined_F1","MER11_FG4","motif","ZIC4","hg19_panTro4","logP_5",NA
"465","MER11_combined_F1","MER11_FG4","motif","EBF3","hg19_panTro4","logP_5","yes"
"466","MER11_combined_F1","MER11_FG4","motif","NFIC::TLX1","hg19_panTro4","logP_5","yes"
"467","MER11_combined_F1","MER11_FG4","motif","NR2C2","hg19_panTro4","logP_5","yes"
"468","MER11_combined_F1","MER11_FG4","motif","ZFP335","hg19_panTro4","logP_5","yes"
"469","MER11_combined_F1","MER11_FG4","motif","NFIC","hg19_panTro4","logP_5",NA
"470","MER11_combined_F1","MER11_FG4","motif","EGR1","hg19_panTro4","logP_5",NA
"471","MER11_combined_F1","MER11_FG4","motif","MSGN1","hg19_panTro4","logP_5","yes"
"472","MER11_combined_F1","MER11_FG4","motif","YY1","hg19_panTro4","logP_5",NA
"473","MER11_combined_F1","MER11_FG4","motif","THRB","hg19_panTro4","logP_5","yes"
"474","MER11_combined_F1","MER11_FG4","motif","ZNF354A","hg19_panTro4","logP_5","yes"
"475","MER11_combined_F1","MER11_FG4","motif","EBF2","hg19_panTro4","logP_5",NA
"476","MER11_combined_F1","MER11_FG4","motif","KLF3","hg19_panTro4","logP_5",NA
"477","MER11_combined_F1","MER11_FG4","motif","KLF9","hg19_panTro4","logP_5",NA
"478","MER11_combined_F1","MER11_FG4","motif","SP8","hg19_panTro4","logP_5",NA
"479","MER11_combined_F1","MER11_FG4","motif","PLAGL2","hg19_panTro4","logP_5","yes"
"480","MER11_combined_F1","MER11_FG4","motif","CTCF","hg19_panTro4","logP_5","yes"
"481","MER11_combined_F1","MER11_FG4","motif","POU5F1::SOX2","hg19_panTro4","logP_5","yes"
"482","MER11_combined_F1","MER11_FG4","motif","ZIC1","hg19_panTro4","logP_5",NA
"483","MER11_combined_F1","MER11_FG4","motif","KLF14","hg19_panTro4","logP_10","yes"
"484","MER11_combined_F1","MER11_FG4","motif","KLF1","hg19_panTro4","logP_10",NA
"485","MER11_combined_F1","MER11_FG4","motif","SP3","hg19_panTro4","logP_10",NA
"486","MER11_combined_F1","MER11_FG4","motif","KLF16","hg19_panTro4","logP_10",NA
"487","MER11_combined_F1","MER11_FG4","motif","KLF5","hg19_panTro4","logP_10",NA
"488","MER11_combined_F1","MER11_FG4","motif","ZIC2","hg19_panTro4","logP_10","yes"
"489","MER11_combined_F1","MER11_FG4","motif","SOX9","hg19_panTro4","logP_10","yes"
"490","MER11_combined_F1","MER11_FG4","motif","KLF7","hg19_panTro4","logP_10",NA
"491","MER11_combined_F1","MER11_FG4","motif","SOX14","hg19_panTro4","logP_10",NA
"492","MER11_combined_F1","MER11_FG4","motif","SOX12","hg19_panTro4","logP_10",NA
"493","MER11_combined_F1","MER11_FG4","motif","KLF10","hg19_panTro4","logP_10",NA
"494","MER11_combined_F1","MER11_FG4","motif","KLF2","hg19_panTro4","logP_10",NA
"495","MER11_combined_F1","MER11_FG4","motif","ZIC5","hg19_panTro4","logP_10","yes"
"496","MER11_combined_F1","MER11_FG4","motif","KLF6","hg19_panTro4","logP_10",NA
"497","MER11_combined_F1","MER11C","motif","KLF12","hg19_panTro4","logP_5","yes"
"498","MER11_combined_F1","MER11C","motif","SP4","hg19_panTro4","logP_5",NA
"499","MER11_combined_F1","MER11C","motif","SP9","hg19_panTro4","logP_5",NA
"500","MER11_combined_F1","MER11C","motif","KLF14","hg19_panTro4","logP_5",NA
"501","MER11_combined_F1","MER11C","motif","KLF16","hg19_panTro4","logP_5",NA
"502","MER11_combined_F1","MER11C","motif","SP3","hg19_panTro4","logP_5",NA
"503","MER11_combined_F1","MER11C","motif","KLF1","hg19_panTro4","logP_5",NA
"504","MER11_combined_F1","MER11C","motif","KLF5","hg19_panTro4","logP_5",NA
"505","MER11_combined_F1","MER11C","motif","KLF7","hg19_panTro4","logP_5",NA
"506","MER11_combined_F1","MER11C","motif","ZIC2","hg19_panTro4","logP_5","yes"
"507","MER11_combined_F1","MER11C","motif","ZNF281","hg19_panTro4","logP_5",NA
"508","MER11_combined_F1","MER11C","motif","SOX9","hg19_panTro4","logP_5","yes"
"509","MER11_combined_F1","MER11C","motif","SOX14","hg19_panTro4","logP_5",NA
"510","MER11_combined_F1","MER11C","motif","ZIC5","hg19_panTro4","logP_5","yes"
"511","MER11_combined_F1","MER11C","motif","KLF10","hg19_panTro4","logP_5",NA
"512","MER11_combined_F1","MER11C","motif","KLF2","hg19_panTro4","logP_5",NA
"513","MER11_combined_F1","MER11C","motif","SOX12","hg19_panTro4","logP_5",NA
"514","MER11_combined_F1","MER11C","motif","KLF6","hg19_panTro4","logP_5",NA
"515","MER11_combined_F1","MER11C","motif","EBF3","hg19_panTro4","logP_5","yes"
"516","MER11_combined_F1","MER11C","motif","MYF6","hg19_panTro4","logP_5","yes"
"517","MER11_combined_F1","MER11C","motif","KLF11","hg19_panTro4","logP_5",NA
"518","MER11_combined_F1","MER11C","motif","KLF15","hg19_panTro4","logP_5",NA
"519","MER11_combined_F1","MER11C","motif","ZFP42","hg19_panTro4","logP_5","yes"
"520","MER11_combined_F1","MER11C","motif","NHLH1","hg19_panTro4","logP_5",NA
"521","MER11_combined_F1","MER11C","motif","EBF2","hg19_panTro4","logP_5",NA
"522","MER11_combined_F1","MER11C","motif","NFIC::TLX1","hg19_panTro4","logP_5","yes"
"523","MER11_combined_F1","MER11C","motif","KLF12","hg19_panTro4","logP_10",NA
"524","MER11_combined_F1","MER11C","motif","SP4","hg19_panTro4","logP_10",NA
"525","MER11_combined_F1","MER11C","motif","SP9","hg19_panTro4","logP_10",NA
"526","MER11_combined_F1","MER11C","motif","KLF14","hg19_panTro4","logP_10",NA
"527","MER11_combined_F1","MER11C","motif","KLF16","hg19_panTro4","logP_10",NA
"528","MER11_combined_F1","MER11C","motif","SP3","hg19_panTro4","logP_10",NA
"529","MER11_combined_F1","MER11C","motif","KLF1","hg19_panTro4","logP_10",NA
"530","MER11_combined_F1","MER11C","motif","KLF5","hg19_panTro4","logP_10",NA
"531","MER11_combined_F1","MER11B","motif","MSGN1","hg19_panTro4","logP_5","yes"
"532","MER11_combined_F1","MER11B","motif","KLF14","hg19_panTro4","logP_5","yes"
"533","MER11_combined_F1","MER11B","motif","NR5A1","hg19_panTro4","logP_5","yes"
"534","MER11_combined_F1","All","motif","SP4","Comparison","logP_5","yes"
"535","MER11_combined_F1","All","motif","KLF14","Comparison","logP_5",NA
"536","MER11_combined_F1","All","motif","SP3","Comparison","logP_5",NA
"537","MER11_combined_F1","All","motif","KLF5","Comparison","logP_5",NA
"538","MER11_combined_F1","All","motif","KLF1","Comparison","logP_5",NA
"539","MER11_combined_F1","All","motif","KLF7","Comparison","logP_5",NA
"540","MER11_combined_F1","All","motif","KLF16","Comparison","logP_5",NA
"541","MER11_combined_F1","All","motif","SOX9","Comparison","logP_5","yes"
"542","MER11_combined_F1","All","motif","KLF10","Comparison","logP_5",NA
"543","MER11_combined_F1","All","motif","SOX12","Comparison","logP_5",NA
"544","MER11_combined_F1","All","motif","SOX14","Comparison","logP_5",NA
"545","MER11_combined_F1","All","motif","KLF11","Comparison","logP_5",NA
"546","MER11_combined_F1","All","motif","KLF6","Comparison","logP_5",NA
"547","MER11_combined_F1","All","motif","KLF2","Comparison","logP_5",NA
"548","MER11_combined_F1","All","motif","ZNF354A","Comparison","logP_5","yes"
"549","MER11_combined_F1","All","motif","MSGN1","Comparison","logP_5","yes"
"550","MER11_combined_F1","All","motif","RXRG","Comparison","logP_5","yes"
"551","MER11_combined_F1","All","motif","MYF6","Comparison","logP_5","yes"
"552","MER11_combined_F1","All","motif","PPARD","Comparison","logP_5","yes"
"553","MER11_combined_F1","All","motif","NR2F1","Comparison","logP_5","yes"
"554","MER11_combined_F1","All","motif","RXRA","Comparison","logP_5",NA
"555","MER11_combined_F1","All","motif","ZIC2","Comparison","logP_5","yes"
"556","MER11_combined_F1","All","motif","PLAGL2","Comparison","logP_5","yes"
"557","MER11_combined_F1","All","motif","POU5F1::SOX2","Comparison","logP_5","yes"
"558","MER11_combined_F1","All","motif","RXRB","Comparison","logP_5",NA
"559","MER11_combined_F1","All","motif","ZFP335","Comparison","logP_5","yes"
"560","MER11_combined_F1","All","motif","NR2C2","Comparison","logP_5","yes"
"561","MER11_combined_F1","All","motif","NHLH1","Comparison","logP_5",NA
"562","MER11_combined_F1","All","motif","THRB","Comparison","logP_5","yes"
"563","MER11_combined_F1","All","motif","NR5A1","Comparison","logP_5",NA
"564","MER11_combined_F1","All","motif","GLIS2","Comparison","logP_5","yes"
"565","MER11_combined_F1","All","motif","EGR1","Comparison","logP_5",NA
"566","MER11_combined_F1","All","motif","KLF3","Comparison","logP_5",NA
"567","MER11_combined_F1","All","motif","SNAI2","Comparison","logP_5",NA
"568","MER11_combined_F1","All","motif","PRDM1","Comparison","logP_5","yes"
"569","MER11_combined_F1","All","motif","ZIC5","Comparison","logP_5",NA
"570","MER11_combined_F1","All","motif","RBPJL","Comparison","logP_5",NA
"571","MER11_combined_F1","All","motif","NR1H3::RXRA","Comparison","logP_5","yes"
"572","MER11_combined_F1","All","motif","TFAP2E","Comparison","logP_5","yes"
"573","MER11_combined_F1","All","motif","SP4","Comparison","logP_10","yes"
"574","MER11_combined_F1","All","motif","KLF14","Comparison","logP_10",NA
"575","MER11_combined_F1","All","motif","SP3","Comparison","logP_10",NA
"576","MER11_combined_F1","All","motif","KLF5","Comparison","logP_10",NA
"577","MER11_combined_F1","All","motif","KLF1","Comparison","logP_10",NA
"578","MER11_combined_F1","All","motif","KLF7","Comparison","logP_10",NA
"579","MER11_combined_F1","All","motif","KLF16","Comparison","logP_10",NA
"580","MER11_combined_F1","All","motif","SOX9","Comparison","logP_10","yes"
"581","MER11_combined_F1","All","motif","KLF10","Comparison","logP_10",NA
"582","MER11_combined_F1","All","motif","SOX12","Comparison","logP_10",NA
"583","MER11_combined_F1","All","motif","SOX14","Comparison","logP_10",NA
"584","MER11_combined_F1","All","motif","KLF11","Comparison","logP_10",NA
"585","MER11_combined_F1","All","motif","KLF6","Comparison","logP_10",NA
"586","MER11_combined_F1","All","motif","KLF2","Comparison","logP_10",NA
"587","MER11_combined_F1","All","motif","ZNF354A","Comparison","logP_10","yes"
"588","MER11_combined_F1","All","motif","MSGN1","Comparison","logP_10","yes"
"589","MER11_combined_F1","All","motif","RXRG","Comparison","logP_10","yes"
"590","MER11_combined_F1","MER11_FG4","motif","SP9","Comparison","logP_5","yes"
"591","MER11_combined_F1","MER11_FG4","motif","KLF14","Comparison","logP_5",NA
"592","MER11_combined_F1","MER11_FG4","motif","SP3","Comparison","logP_5",NA
"593","MER11_combined_F1","MER11_FG4","motif","ZIC2","Comparison","logP_5","yes"
"594","MER11_combined_F1","MER11_FG4","motif","KLF16","Comparison","logP_5",NA
"595","MER11_combined_F1","MER11_FG4","motif","KLF5","Comparison","logP_5",NA
"596","MER11_combined_F1","MER11_FG4","motif","KLF1","Comparison","logP_5",NA
"597","MER11_combined_F1","MER11_FG4","motif","KLF7","Comparison","logP_5",NA
"598","MER11_combined_F1","MER11_FG4","motif","SOX14","Comparison","logP_5","yes"
"599","MER11_combined_F1","MER11_FG4","motif","SOX9","Comparison","logP_5",NA
"600","MER11_combined_F1","MER11_FG4","motif","KLF10","Comparison","logP_5",NA
"601","MER11_combined_F1","MER11_FG4","motif","SOX12","Comparison","logP_5",NA
"602","MER11_combined_F1","MER11_FG4","motif","KLF6","Comparison","logP_5",NA
"603","MER11_combined_F1","MER11_FG4","motif","TFAP2C","Comparison","logP_5","yes"
"604","MER11_combined_F1","MER11_FG4","motif","KLF11","Comparison","logP_5",NA
"605","MER11_combined_F1","MER11_FG4","motif","KLF2","Comparison","logP_5",NA
"606","MER11_combined_F1","MER11_FG4","motif","ZIC5","Comparison","logP_5","yes"
"607","MER11_combined_F1","MER11_FG4","motif","ZNF281","Comparison","logP_5",NA
"608","MER11_combined_F1","MER11_FG4","motif","RXRG","Comparison","logP_5","yes"
"609","MER11_combined_F1","MER11_FG4","motif","WT1","Comparison","logP_5",NA
"610","MER11_combined_F1","MER11_FG4","motif","GLIS2","Comparison","logP_5",NA
"611","MER11_combined_F1","MER11_FG4","motif","MYF6","Comparison","logP_5","yes"
"612","MER11_combined_F1","MER11_FG4","motif","PPARD","Comparison","logP_5","yes"
