"","uniqueID","mark","family","family.count_200bp","subfamily","node","subfamily.count_200bp","intersect.count","intersect.count_200bp","subfamily.color","pvalue","mean.value","sd.value","log2FC","perC"
"3102","ENCFF885PQR LTR7B LTR7B_g3","ENCFF885PQR","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,0.21,0.456048021572069,-0.27500704749987,0
"3103","ENCFF885PQR LTR7B LTR7B_g4","ENCFF885PQR","LTR7B",693,"LTR7B_g4","Node161/98",38,2,2,"#B452DB",0,0.05,0.21904291355759,1.51457317282976,0.0526315789473684
"3104","ENCFF885PQR LTR7B LTR7B_g5","ENCFF885PQR","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.12,0.356186309210064,-0.16349873228288,0
"3105","ENCFF885PQR LTR7B LTR7B_g6","ENCFF885PQR","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.02,0.14070529413629,-0.028569152196771,0
"3106","ENCFF885PQR LTR7B LTR7B_g7","ENCFF885PQR","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.06,0.238683256575942,-0.0840642647884746,0
"3107","ENCFF885PQR LTR7B LTR7B_U","ENCFF885PQR","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.1,0.301511344577763,-0.137503523749935,0
"3108","ENCFF885PQR LTR7C LTR7C_g1","ENCFF885PQR","LTR7C",284,"LTR7C_g1","Node25/98",85,0,0,"#DAD25C",2,0.28,0.551947882183149,-0.356143810225275,0
"3109","ENCFF885PQR LTR7C LTR7C_g2","ENCFF885PQR","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.16,0.394917201397453,-0.214124805352847,0
"3110","ENCFF885PQR LTR7C LTR7C_g3","ENCFF885PQR","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.15,0.358870281282637,-0.20163386116965,0
"3111","ENCFF885PQR LTR7C LTR7C_g4","ENCFF885PQR","LTR7C",284,"LTR7C_g4","Node71/98",23,0,0,"#CFC6CF",2,0.12,0.326598632371091,-0.16349873228288,0
"3112","ENCFF885PQR LTR7C LTR7C_g5","ENCFF885PQR","LTR7C",284,"LTR7C_g5","Node9/100",22,0,0,"#7CDCD3",2,0.15,0.385992097056273,-0.20163386116965,0
"3113","ENCFF885PQR LTR7C LTR7C_g6","ENCFF885PQR","LTR7C",284,"LTR7C_g6","Node82/97",14,0,0,"#B452DA",2,0.08,0.307482445914323,-0.111031312388744,0
"3114","ENCFF885PQR LTR7C LTR7C_g7","ENCFF885PQR","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.07,0.256432399976243,-0.0976107966264223,0
"3115","ENCFF885PQR LTR7C LTR7C_g8","ENCFF885PQR","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.01,0.1,-0.0143552929770701,0
"3116","ENCFF885PQR LTR7C LTR7C_U","ENCFF885PQR","LTR7C",284,"LTR7C_U","Ungrouped",43,0,0,"black",2,0.29,0.498381217928443,-0.36737106564853,0
"3117","ENCFF885PQR LTR7Y LTR7Y_g1","ENCFF885PQR","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,0.26,0.543464382782841,-0.333423733725192,0
"3118","ENCFF885PQR LTR7Y LTR7Y_g2","ENCFF885PQR","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,0.29,0.607944043145386,-0.36737106564853,0
"3119","ENCFF885PQR LTR7Y LTR7Y_g3","ENCFF885PQR","LTR7Y",198,"LTR7Y_g3","Node38/100",12,1,1,"#A3D1D2",0.14,0.07,0.256432399976243,0.902389203373578,0.0833333333333333
"3120","ENCFF885PQR LTR7Y LTR7Y_U","ENCFF885PQR","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"3121","ENCFF886BPR LTR7 LTR7_g1","ENCFF886BPR","LTR7",2268,"LTR7_g1","Node1/",1436,27,27,"#D5A151",0,3.89,1.8904064017127,2.5175204568801,0.0188022284122563
"3122","ENCFF886BPR LTR7 LTR7_g10","ENCFF886BPR","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.02,0.14070529413629,-0.028569152196771,0
"3123","ENCFF886BPR LTR7 LTR7_g11","ENCFF886BPR","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.02,0.14070529413629,-0.028569152196771,0
"3124","ENCFF886BPR LTR7 LTR7_g12","ENCFF886BPR","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.04,0.196946385566932,-0.0565835283663676,0
"3125","ENCFF886BPR LTR7 LTR7_g13","ENCFF886BPR","LTR7",2268,"LTR7_g13","Node457/98",12,1,1,"#84D8E3",0.2,0.1,0.301511344577763,0.862496476250065,0.0833333333333333
"3126","ENCFF886BPR LTR7 LTR7_g14","ENCFF886BPR","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.03,0.171446607997765,-0.0426443374084937,0
"3127","ENCFF886BPR LTR7 LTR7_g15","ENCFF886BPR","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.08,0.272659924344291,-0.111031312388744,0
"3128","ENCFF886BPR LTR7 LTR7_g16","ENCFF886BPR","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.01,0.1,-0.0143552929770701,0
"3129","ENCFF886BPR LTR7 LTR7_g17","ENCFF886BPR","LTR7",2268,"LTR7_g17","Node482/97",10,0,0,"#D492D3",2,0,0,0,0
"3130","ENCFF886BPR LTR7 LTR7_g18","ENCFF886BPR","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0,0,0,0
"3131","ENCFF886BPR LTR7 LTR7_g2","ENCFF886BPR","LTR7",2268,"LTR7_g2","Node218/99",509,32,32,"#7F70D8",0,1.03,1.05844368310413,4.022914391948,0.0628683693516699
"3132","ENCFF886BPR LTR7 LTR7_g3","ENCFF886BPR","LTR7",2268,"LTR7_g3","Node219/96",85,5,5,"#E0A2A3",0,0.45,0.672324476737388,2.04890960048095,0.0588235294117647
"3133","ENCFF886BPR LTR7 LTR7_g4","ENCFF886BPR","LTR7",2268,"LTR7_g4","Node419/100",45,1,1,"#76EB41",0.28,0.15,0.385992097056273,0.79836613883035,0.0222222222222222
"3134","ENCFF886BPR LTR7 LTR7_g5","ENCFF886BPR","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.07,0.256432399976243,-0.0976107966264223,0
"3135","ENCFF886BPR LTR7 LTR7_g6","ENCFF886BPR","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.06,0.238683256575942,-0.0840642647884746,0
"3136","ENCFF886BPR LTR7 LTR7_g7","ENCFF886BPR","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.02,0.14070529413629,-0.028569152196771,0
"3137","ENCFF886BPR LTR7 LTR7_g8","ENCFF886BPR","LTR7",2268,"LTR7_g8","Node247/97",16,3,3,"#DADFCD",0,0.06,0.238683256575942,1.91593573521153,0.1875
"3138","ENCFF886BPR LTR7 LTR7_g9","ENCFF886BPR","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.02,0.14070529413629,-0.028569152196771,0
"3139","ENCFF886BPR LTR7 LTR7_U","ENCFF886BPR","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0,0,0,0
"3140","ENCFF886BPR LTR7B LTR7B_g1","ENCFF886BPR","LTR7B",693,"LTR7B_g1","Node5/98",439,0,0,"#DC84C3",2,2.41,1.57053037428942,-1.76977173924945,0
"3141","ENCFF886BPR LTR7B LTR7B_g2","ENCFF886BPR","LTR7B",693,"LTR7B_g2","Node74/100",89,0,0,"#D5D278",2,0.3,0.522232967867093,-0.37851162325373,0
"3142","ENCFF886BPR LTR7B LTR7B_g3","ENCFF886BPR","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,0.38,0.599326221011495,-0.464668267003444,0
"3143","ENCFF886BPR LTR7B LTR7B_g4","ENCFF886BPR","LTR7B",693,"LTR7B_g4","Node161/98",38,0,0,"#B452DB",2,0.01,0.1,-0.0143552929770701,0
"3144","ENCFF886BPR LTR7B LTR7B_g5","ENCFF886BPR","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.06,0.238683256575942,-0.0840642647884746,0
"3145","ENCFF886BPR LTR7B LTR7B_g6","ENCFF886BPR","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.01,0.1,-0.0143552929770701,0
"3146","ENCFF886BPR LTR7B LTR7B_g7","ENCFF886BPR","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.01,0.1,-0.0143552929770701,0
"3147","ENCFF886BPR LTR7B LTR7B_U","ENCFF886BPR","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.41,0.604611904907235,-0.495695162624069,0
"3148","ENCFF886BPR LTR7C LTR7C_g1","ENCFF886BPR","LTR7C",284,"LTR7C_g1","Node25/98",85,1,1,"#DAD25C",0.16,0.09,0.320825954263824,0.875671864997798,0.0117647058823529
"3149","ENCFF886BPR LTR7C LTR7C_g2","ENCFF886BPR","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,0.43,0.607279078174013,-0.516015147003665,0
"3150","ENCFF886BPR LTR7C LTR7C_g3","ENCFF886BPR","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.09,0.320825954263824,-0.124328135002202,0
"3151","ENCFF886BPR LTR7C LTR7C_g4","ENCFF886BPR","LTR7C",284,"LTR7C_g4","Node71/98",23,0,0,"#CFC6CF",2,0.12,0.326598632371091,-0.16349873228288,0
"3152","ENCFF886BPR LTR7C LTR7C_g5","ENCFF886BPR","LTR7C",284,"LTR7C_g5","Node9/100",22,1,1,"#7CDCD3",0.28,0.14,0.348735088019777,0.810966175609983,0.0454545454545455
"3153","ENCFF886BPR LTR7C LTR7C_g6","ENCFF886BPR","LTR7C",284,"LTR7C_g6","Node82/97",14,0,0,"#B452DA",2,0.46,0.610017386736815,-0.545968369105293,0
"3154","ENCFF886BPR LTR7C LTR7C_g7","ENCFF886BPR","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.18,0.386122919665369,-0.238786859587116,0
"3155","ENCFF886BPR LTR7C LTR7C_g8","ENCFF886BPR","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.06,0.238683256575942,-0.0840642647884746,0
"3156","ENCFF886BPR LTR7C LTR7C_U","ENCFF886BPR","LTR7C",284,"LTR7C_U","Ungrouped",43,0,0,"black",2,0.4,0.55048188256318,-0.485426827170242,0
"3157","ENCFF886BPR LTR7Y LTR7Y_g1","ENCFF886BPR","LTR7Y",198,"LTR7Y_g1","Node19/100",98,3,3,"#DC9697",0,0.36,0.541602560309064,1.55639334852439,0.0306122448979592
"3158","ENCFF886BPR LTR7Y LTR7Y_g2","ENCFF886BPR","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,0.45,0.687184270936277,-0.53605290024021,0
"3159","ENCFF886BPR LTR7Y LTR7Y_g3","ENCFF886BPR","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.05,0.21904291355759,-0.070389327891398,0
"3160","ENCFF886BPR LTR7Y LTR7Y_U","ENCFF886BPR","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.01,0.1,-0.0143552929770701,0
"3161","ENCFF904BDC LTR7 LTR7_g1","ENCFF904BDC","LTR7",2268,"LTR7_g1","Node1/",1436,43,43,"#D5A151",0.26,35.85,5.8142545141708,0.25583890442959,0.0299442896935933
"3162","ENCFF904BDC LTR7 LTR7_g10","ENCFF904BDC","LTR7",2268,"LTR7_g10","Node56/97",13,1,1,"#7F9781",0.6,0.34,0.554504055417765,0.577766999316952,0.0769230769230769
"3163","ENCFF904BDC LTR7 LTR7_g11","ENCFF904BDC","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.36,0.559942276967326,-0.443606651475615,0
"3164","ENCFF904BDC LTR7 LTR7_g12","ENCFF904BDC","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.65,0.808727645156516,-0.722466024471091,0
"3165","ENCFF904BDC LTR7 LTR7_g13","ENCFF904BDC","LTR7",2268,"LTR7_g13","Node457/98",12,1,1,"#84D8E3",0.72,0.38,0.527620922996652,0.535331732996556,0.0833333333333333
"3166","ENCFF904BDC LTR7 LTR7_g14","ENCFF904BDC","LTR7",2268,"LTR7_g14","Node65/99",12,1,1,"#D9DF4E",0.86,0.51,0.674124947205223,0.405451450449646,0.0833333333333333
"3167","ENCFF904BDC LTR7 LTR7_g15","ENCFF904BDC","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.34,0.57243057891483,-0.422233000683048,0
"3168","ENCFF904BDC LTR7 LTR7_g16","ENCFF904BDC","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.21,0.456048021572069,-0.27500704749987,0
"3169","ENCFF904BDC LTR7 LTR7_g17","ENCFF904BDC","LTR7",2268,"LTR7_g17","Node482/97",10,3,3,"#D492D3",0.02,0.36,0.703813565764071,1.55639334852439,0.3
"3170","ENCFF904BDC LTR7 LTR7_g18","ENCFF904BDC","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.28,0.473115613606636,-0.356143810225275,0
"3171","ENCFF904BDC LTR7 LTR7_g2","ENCFF904BDC","LTR7",2268,"LTR7_g2","Node218/99",509,6,6,"#7F70D8",1.98,12.63,3.33531759122627,-0.961358734972881,0.0117878192534381
"3172","ENCFF904BDC LTR7 LTR7_g3","ENCFF904BDC","LTR7",2268,"LTR7_g3","Node219/96",85,1,1,"#E0A2A3",1.82,2.31,1.43333333333333,-0.726831217032493,0.0117647058823529
"3173","ENCFF904BDC LTR7 LTR7_g4","ENCFF904BDC","LTR7",2268,"LTR7_g4","Node419/100",45,0,0,"#76EB41",2,1.04,1.07233343223971,-1.02856915219677,0
"3174","ENCFF904BDC LTR7 LTR7_g5","ENCFF904BDC","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.88,0.924197713772012,-0.910732661902913,0
"3175","ENCFF904BDC LTR7 LTR7_g6","ENCFF904BDC","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.49,0.611258017236881,-0.575312330687437,0
"3176","ENCFF904BDC LTR7 LTR7_g7","ENCFF904BDC","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.43,0.590411600991934,-0.516015147003665,0
"3177","ENCFF904BDC LTR7 LTR7_g8","ENCFF904BDC","LTR7",2268,"LTR7_g8","Node247/97",16,0,0,"#DADFCD",2,0.4,0.651338947278929,-0.485426827170242,0
"3178","ENCFF904BDC LTR7 LTR7_g9","ENCFF904BDC","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.38,0.599326221011495,-0.464668267003444,0
"3179","ENCFF904BDC LTR7 LTR7_U","ENCFF904BDC","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.03,0.171446607997765,-0.0426443374084937,0
"3180","ENCFF904BDC LTR7B LTR7B_g1","ENCFF904BDC","LTR7B",693,"LTR7B_g1","Node5/98",439,1,1,"#DC84C3",2,16.15,4.06108658396053,-3.10013667128545,0.00227790432801822
"3181","ENCFF904BDC LTR7B LTR7B_g2","ENCFF904BDC","LTR7B",693,"LTR7B_g2","Node74/100",89,1,1,"#D5D278",1.96,3.09,1.49135556261457,-1.03210084316702,0.0112359550561798
"3182","ENCFF904BDC LTR7B LTR7B_g3","ENCFF904BDC","LTR7B",693,"LTR7B_g3","Node2/96",47,0,0,"#8D9CD8",2,1.86,1.45657686430073,-1.51601514700366,0
"3183","ENCFF904BDC LTR7B LTR7B_g4","ENCFF904BDC","LTR7B",693,"LTR7B_g4","Node161/98",38,1,1,"#B452DB",0.98,0.71,0.856289859353901,0.226003674888827,0.0263157894736842
"3184","ENCFF904BDC LTR7B LTR7B_g5","ENCFF904BDC","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,1.13,0.991427906067453,-1.09085343045111,0
"3185","ENCFF904BDC LTR7B LTR7B_g6","ENCFF904BDC","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.46,0.68784541368778,-0.545968369105293,0
"3186","ENCFF904BDC LTR7B LTR7B_g7","ENCFF904BDC","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.25,0.479372485441102,-0.321928094887362,0
"3187","ENCFF904BDC LTR7B LTR7B_U","ENCFF904BDC","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.89,0.962897563176747,-0.918386234446348,0
"3188","ENCFF904BDC LTR7C LTR7C_g1","ENCFF904BDC","LTR7C",284,"LTR7C_g1","Node25/98",85,2,2,"#DAD25C",1.26,2.19,1.45432132111528,-0.0885939232689885,0.0235294117647059
"3189","ENCFF904BDC LTR7C LTR7C_g2","ENCFF904BDC","LTR7C",284,"LTR7C_g2","Node21/100",47,0,0,"#D88269",2,1.6,1.32573593055923,-1.37851162325373,0
"3190","ENCFF904BDC LTR7C LTR7C_g3","ENCFF904BDC","LTR7C",284,"LTR7C_g3","Node59/99",28,2,2,"#C5D9A4",0.44,0.95,0.988571053224162,0.62148837674627,0.0714285714285714
"3191","ENCFF904BDC LTR7C LTR7C_g4","ENCFF904BDC","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0.1,0.77,0.874498413233252,1.17625063969173,0.130434782608696
"3192","ENCFF904BDC LTR7C LTR7C_g5","ENCFF904BDC","LTR7C",284,"LTR7C_g5","Node9/100",22,2,2,"#7CDCD3",0.36,0.82,0.845427391765535,0.721024050297185,0.0909090909090909
"3193","ENCFF904BDC LTR7C LTR7C_g6","ENCFF904BDC","LTR7C",284,"LTR7C_g6","Node82/97",14,1,1,"#B452DA",1.08,0.79,0.868005958179057,0.160040412510468,0.0714285714285714
"3194","ENCFF904BDC LTR7C LTR7C_g7","ENCFF904BDC","LTR7C",284,"LTR7C_g7","Node70/100",12,1,1,"#7EE36C",0.56,0.32,0.548275533473873,0.599462070416271,0.0833333333333333
"3195","ENCFF904BDC LTR7C LTR7C_g8","ENCFF904BDC","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.25,0.538891492235719,-0.321928094887362,0
"3196","ENCFF904BDC LTR7C LTR7C_U","ENCFF904BDC","LTR7C",284,"LTR7C_U","Ungrouped",43,4,4,"black",0.18,1.52,1.25914834132224,0.988504361162171,0.0930232558139535
"3197","ENCFF904BDC LTR7Y LTR7Y_g1","ENCFF904BDC","LTR7Y",198,"LTR7Y_g1","Node19/100",98,3,3,"#DC9697",0.98,2.44,1.47928456636403,0.217591435072627,0.0306122448979592
"3198","ENCFF904BDC LTR7Y LTR7Y_g2","ENCFF904BDC","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,2.31,1.22015895636097,-1.72683121703249,0
"3199","ENCFF904BDC LTR7Y LTR7Y_g3","ENCFF904BDC","LTR7Y",198,"LTR7Y_g3","Node38/100",12,0,0,"#A3D1D2",2,0.4,0.619546918189723,-0.485426827170242,0
"3200","ENCFF904BDC LTR7Y LTR7Y_U","ENCFF904BDC","LTR7Y",198,"LTR7Y_U","Ungrouped",4,0,0,"black",2,0.25,0.435194139889245,-0.321928094887362,0
"3201","ENCFF910SNO LTR7 LTR7_g1","ENCFF910SNO","LTR7",2268,"LTR7_g1","Node1/",1436,23,23,"#D5A151",0.1,15.6,4.34381017871256,0.531851164261594,0.016016713091922
"3202","ENCFF910SNO LTR7 LTR7_g10","ENCFF910SNO","LTR7",2268,"LTR7_g10","Node56/97",13,0,0,"#7F9781",2,0.1,0.333333333333333,-0.137503523749935,0
"3203","ENCFF910SNO LTR7 LTR7_g11","ENCFF910SNO","LTR7",2268,"LTR7_g11","Node115/96",12,0,0,"#5FE7CC",2,0.16,0.394917201397453,-0.214124805352847,0
"3204","ENCFF910SNO LTR7 LTR7_g12","ENCFF910SNO","LTR7",2268,"LTR7_g12","Node396/100",12,0,0,"#D1C8E4",2,0.15,0.358870281282637,-0.20163386116965,0
"3205","ENCFF910SNO LTR7 LTR7_g13","ENCFF910SNO","LTR7",2268,"LTR7_g13","Node457/98",12,0,0,"#84D8E3",2,0.26,0.524548868220602,-0.333423733725192,0
"3206","ENCFF910SNO LTR7 LTR7_g14","ENCFF910SNO","LTR7",2268,"LTR7_g14","Node65/99",12,0,0,"#D9DF4E",2,0.23,0.468287229478799,-0.298658315564515,0
"3207","ENCFF910SNO LTR7 LTR7_g15","ENCFF910SNO","LTR7",2268,"LTR7_g15","Node217/97",10,0,0,"#DBDB92",2,0.25,0.479372485441102,-0.321928094887362,0
"3208","ENCFF910SNO LTR7 LTR7_g16","ENCFF910SNO","LTR7",2268,"LTR7_g16","Node406/99",10,0,0,"#DB5D5D",2,0.23,0.509604719068584,-0.298658315564515,0
"3209","ENCFF910SNO LTR7 LTR7_g17","ENCFF910SNO","LTR7",2268,"LTR7_g17","Node482/97",10,1,1,"#D492D3",0.3,0.15,0.358870281282637,0.79836613883035,0.1
"3210","ENCFF910SNO LTR7 LTR7_g18","ENCFF910SNO","LTR7",2268,"LTR7_g18","Node77/99",10,0,0,"#5AD67F",2,0.11,0.31446603773522,-0.150559676575381,0
"3211","ENCFF910SNO LTR7 LTR7_g2","ENCFF910SNO","LTR7",2268,"LTR7_g2","Node218/99",509,4,4,"#7F70D8",1.76,5.54,2.00715890469262,-0.387362540835995,0.00785854616895874
"3212","ENCFF910SNO LTR7 LTR7_g3","ENCFF910SNO","LTR7",2268,"LTR7_g3","Node219/96",85,2,2,"#E0A2A3",0.7,1.1,1.06836985235177,0.514573172829758,0.0235294117647059
"3213","ENCFF910SNO LTR7 LTR7_g4","ENCFF910SNO","LTR7",2268,"LTR7_g4","Node419/100",45,1,1,"#76EB41",0.84,0.54,0.744271048704297,0.377069649079823,0.0222222222222222
"3214","ENCFF910SNO LTR7 LTR7_g5","ENCFF910SNO","LTR7",2268,"LTR7_g5","Node2/96",24,0,0,"#DC5AC5",2,0.35,0.625630994607957,-0.432959407276106,0
"3215","ENCFF910SNO LTR7 LTR7_g6","ENCFF910SNO","LTR7",2268,"LTR7_g6","Node154/98",20,0,0,"#B1E779",2,0.21,0.409360180740332,-0.27500704749987,0
"3216","ENCFF910SNO LTR7 LTR7_g7","ENCFF910SNO","LTR7",2268,"LTR7_g7","Node399/97",18,0,0,"#7C9DD0",2,0.2,0.449466574975495,-0.263034405833794,0
"3217","ENCFF910SNO LTR7 LTR7_g8","ENCFF910SNO","LTR7",2268,"LTR7_g8","Node247/97",16,0,0,"#DADFCD",2,0.11,0.34509550720186,-0.150559676575381,0
"3218","ENCFF910SNO LTR7 LTR7_g9","ENCFF910SNO","LTR7",2268,"LTR7_g9","Node395/98",13,0,0,"#B2E9BA",2,0.21,0.433333333333334,-0.27500704749987,0
"3219","ENCFF910SNO LTR7 LTR7_U","ENCFF910SNO","LTR7",2268,"LTR7_U","Ungrouped",1,0,0,"black",2,0.02,0.14070529413629,-0.028569152196771,0
"3220","ENCFF910SNO LTR7B LTR7B_g1","ENCFF910SNO","LTR7B",693,"LTR7B_g1","Node5/98",439,2,2,"#DC84C3",1.98,7.3,2.76522415844804,-1.46814883573841,0.00455580865603645
"3221","ENCFF910SNO LTR7B LTR7B_g2","ENCFF910SNO","LTR7B",693,"LTR7B_g2","Node74/100",89,1,1,"#D5D278",1.44,1.48,1.24300060541035,-0.31034012061215,0.0112359550561798
"3222","ENCFF910SNO LTR7B LTR7B_g3","ENCFF910SNO","LTR7B",693,"LTR7B_g3","Node2/96",47,2,2,"#8D9CD8",0.3,0.72,0.85374989832438,0.802553935793783,0.0425531914893617
"3223","ENCFF910SNO LTR7B LTR7B_g4","ENCFF910SNO","LTR7B",693,"LTR7B_g4","Node161/98",38,3,3,"#B452DB",0,0.44,0.574192450052219,1.47393118833241,0.0789473684210526
"3224","ENCFF910SNO LTR7B LTR7B_g5","ENCFF910SNO","LTR7B",693,"LTR7B_g5","Node79/97",32,0,0,"#85DDCA",2,0.43,0.623690547459153,-0.516015147003665,0
"3225","ENCFF910SNO LTR7B LTR7B_g6","ENCFF910SNO","LTR7B",693,"LTR7B_g6","Node45/97",15,0,0,"#87E468",2,0.11,0.31446603773522,-0.150559676575381,0
"3226","ENCFF910SNO LTR7B LTR7B_g7","ENCFF910SNO","LTR7B",693,"LTR7B_g7","Node75/96",12,0,0,"#D8806A",2,0.19,0.442559132612339,-0.250961573533219,0
"3227","ENCFF910SNO LTR7B LTR7B_U","ENCFF910SNO","LTR7B",693,"LTR7B_U","Ungrouped",21,0,0,"black",2,0.52,0.758520622892704,-0.604071323668861,0
"3228","ENCFF910SNO LTR7C LTR7C_g1","ENCFF910SNO","LTR7C",284,"LTR7C_g1","Node25/98",85,2,2,"#DAD25C",0.4,0.89,0.886429678969277,0.666576266274808,0.0235294117647059
"3229","ENCFF910SNO LTR7C LTR7C_g2","ENCFF910SNO","LTR7C",284,"LTR7C_g2","Node21/100",47,1,1,"#D88269",1.04,0.73,0.862870473793984,0.209227962138,0.0212765957446809
"3230","ENCFF910SNO LTR7C LTR7C_g3","ENCFF910SNO","LTR7C",284,"LTR7C_g3","Node59/99",28,0,0,"#C5D9A4",2,0.49,0.717670192393766,-0.575312330687437,0
"3231","ENCFF910SNO LTR7C LTR7C_g4","ENCFF910SNO","LTR7C",284,"LTR7C_g4","Node71/98",23,3,3,"#CFC6CF",0.02,0.43,0.639681107421439,1.48398485299634,0.130434782608696
"3232","ENCFF910SNO LTR7C LTR7C_g5","ENCFF910SNO","LTR7C",284,"LTR7C_g5","Node9/100",22,1,1,"#7CDCD3",0.68,0.43,0.65528157260367,0.483984852996335,0.0454545454545455
"3233","ENCFF910SNO LTR7C LTR7C_g6","ENCFF910SNO","LTR7C",284,"LTR7C_g6","Node82/97",14,2,2,"#B452DA",0.16,0.46,0.702376916856849,1.03899413161586,0.142857142857143
"3234","ENCFF910SNO LTR7C LTR7C_g7","ENCFF910SNO","LTR7C",284,"LTR7C_g7","Node70/100",12,0,0,"#7EE36C",2,0.34,0.606696635956397,-0.422233000683048,0
"3235","ENCFF910SNO LTR7C LTR7C_g8","ENCFF910SNO","LTR7C",284,"LTR7C_g8","Node86/98",10,0,0,"#8696D7",2,0.18,0.411452219939241,-0.238786859587116,0
"3236","ENCFF910SNO LTR7C LTR7C_U","ENCFF910SNO","LTR7C",284,"LTR7C_U","Ungrouped",43,2,2,"black",0.28,0.71,0.782317200386264,0.810966175609983,0.0465116279069767
"3237","ENCFF910SNO LTR7Y LTR7Y_g1","ENCFF910SNO","LTR7Y",198,"LTR7Y_g1","Node19/100",98,0,0,"#DC9697",2,1.08,0.906541880895848,-1.05658352836637,0
"3238","ENCFF910SNO LTR7Y LTR7Y_g2","ENCFF910SNO","LTR7Y",198,"LTR7Y_g2","Node2/100",84,0,0,"#B6DB77",2,1.22,1.10627229190574,-1.15055967657538,0
